BeeID,bout_index,event_type,dt_sec,Temperature,q10,H2O_ppm_mean,P_H2O,STPD_factor,CO2_rate_mL_h_STPD,weight_g
green5,125,flight,1,24.0,0.9541301642708879,-99.63439,-0.0757221364,0.9193242979425492,14.611516438212254,0.2665000000000042
green5,126,flight,1,24.0,0.9541301642708879,-148.62924999999998,-0.11295822999999998,0.9193693356205199,14.53853393852683,0.2665000000000042
green5,127,flight,1,24.0,0.9541301642708879,-157.05615,-0.119362674,0.9193770819026501,14.389303793517403,0.2665000000000042
green5,128,flight,1,24.0,0.9541301642708879,-188.0926,-0.14295037600000002,0.9194056116227158,14.307502388737301,0.2665000000000042
green5,129,flight,2,24.0,0.9541301642708879,-106.21817666666666,-0.08072581426666667,0.9193303499746138,14.590523401056554,0.2665000000000042
green5,130,flight,1,24.0,0.9541301642708879,-94.34536,-0.0717024736,0.919319436093165,14.663371381155741,0.2665000000000042
green5,131,flight,2,24.0,0.9541301642708879,-87.36858666666666,-0.06640012586666666,0.9193130228149016,14.757671741512434,0.2665000000000042
green5,132,flight,1,24.0,0.9541301642708879,-83.829315,-0.06371027939999999,0.9193097694006134,14.911885667356632,0.2665000000000042
green5,133,flight,2,24.0,0.9541301642708879,-87.30580333333334,-0.06635241053333334,0.9193129651024079,15.059957171748977,0.2665000000000042
green5,140,flight,3,24.0,0.9541301642708879,181.968575,0.138296117,0.9190654392856765,15.379807022422785,0.2665000000000042
green5,141,flight,2,24.0,0.9541301642708879,219.81056666666666,0.16705603066666666,0.9190306536890964,16.22848629143122,0.2665000000000042
green5,142,flight,1,24.0,0.9541301642708879,183.5996,0.13953569600000001,0.9190639399941444,15.066269573824648,0.2665000000000042
green5,143,flight,2,24.0,0.9541301642708879,175.00310000000002,0.13300235600000002,0.9190718421781423,14.940448108263015,0.2665000000000042
green5,146,flight,1,24.0,0.9541301642708879,154.24530000000001,0.11722642800000001,0.9190909234269057,6.445203547489494,0.2665000000000042
red31,147,buzz,1,23.5,0.9877774918486618,-387.99705000000006,-0.29487775800000005,0.9211393271336844,9.631039834303227,0.2190000000000012
red31,148,buzz,2,23.5,0.9877774918486618,-393.02046666666666,-0.2986955546666667,0.9211439526056632,9.613346525496103,0.2190000000000012
red31,149,buzz,2,23.5,0.9877774918486618,-400.17616666666663,-0.30413388666666663,0.9211505414458959,9.599784382044836,0.2190000000000012
red31,150,buzz,2,23.5,0.9877774918486618,-309.18416666666667,-0.23497996666666668,0.9210667576441092,10.346817360436889,0.2190000000000012
red31,151,buzz,1,23.5,0.9877774918486618,-53.629580000000004,-0.0407584808,0.9208314475637182,12.51630672088703,0.2190000000000012
red31,152,buzz,2,23.5,0.9877774918486618,288.2549333333333,0.21907374933333332,0.920516646435058,14.097974376289995,0.2190000000000012
red31,153,buzz,1,23.5,0.9877774918486618,328.82095,0.24990392199999997,0.9204792939744058,14.913344900886333,0.2190000000000012
red31,154,buzz,2,23.5,0.9877774918486618,109.13858666666667,0.08294532586666667,0.9206815735548692,12.060083684060453,0.2190000000000012
red31,155,buzz,1,23.5,0.9877774918486618,77.91683,0.05921679080000001,0.9207103219884898,11.924041176597717,0.2190000000000012
red31,156,buzz,1,23.5,0.9877774918486618,68.70329,0.05221450039999999,0.9207188056508898,12.191541489185354,0.2190000000000012
red31,157,buzz,2,23.5,0.9877774918486618,418.4376000000001,0.3180125760000001,0.9203967765702342,13.139237448885023,0.2190000000000012
red31,158,flight,1,23.5,0.9877774918486618,318.65285,0.24217616600000003,0.9204886565785352,12.76292765011944,0.2190000000000012
red31,159,buzz,2,23.5,0.9877774918486618,247.8099,0.188335524,0.9205538874964267,12.885849209856817,0.2190000000000012
red31,160,flight,1,23.5,0.9877774918486618,186.04235,0.141392186,0.9206107619487527,11.048434053713665,0.2190000000000012
unmarked3,161,buzz,1,22.0,1.0960077501510197,75.19886,0.0571511336,0.9253920360202982,11.466802719214336,0.1965
unmarked3,162,buzz,1,22.0,1.0960077501510197,75.19886,0.0571511336,0.9253920360202982,11.466802719214336,0.1965
unmarked3,163,buzz,1,22.0,1.0960077501510197,83.66703999999999,0.0635869504,0.925384199044635,11.511591294572225,0.1965
unmarked3,164,buzz,2,22.0,1.0960077501510197,90.53129333333334,0.06880378293333334,0.9253778464415586,11.503908652459005,0.1965
unmarked3,165,buzz,1,22.0,1.0960077501510197,116.88400000000001,0.08883184000000001,0.9253534580227003,11.204680746593882,0.1965
unmarked3,166,buzz,1,22.0,1.0960077501510197,114.94440000000002,0.08735774400000001,0.9253552530480773,10.941533086891912,0.1965
unmarked3,167,buzz,2,22.0,1.0960077501510197,116.23580000000001,0.08833920800000002,0.9253540579069287,10.971947246013258,0.1965
unmarked3,168,buzz,1,22.0,1.0960077501510197,133.15815,0.101200194,0.9253383969213197,10.805221752277053,0.1965
unmarked3,169,buzz,1,22.0,1.0960077501510197,545.5659,0.414630084,0.9249567293729121,13.867980262763568,0.1965
unmarked3,170,buzz,2,22.0,1.0960077501510197,554.6698666666667,0.42154909866666673,0.9249483040010842,13.897509183875746,0.1965
unmarked3,171,buzz,1,22.0,1.0960077501510197,463.74395,0.35244540199999996,0.9250324524481027,14.025062038395024,0.1965
unmarked3,177,flight,2,22.0,1.0960077501510197,542.0708333333333,0.4119738333333333,0.9249599639230053,11.20031208289929,0.1965
unmarked3,178,flight,1,22.0,1.0960077501510197,231.60350000000003,0.17601866000000002,0.9252472895272743,10.511791840317484,0.1965
unmarked3,179,flight,1,22.0,1.0960077501510197,418.95630000000006,0.31840678800000005,0.9250739016996613,7.985404687681349,0.1965
unmarked303,180,buzz,1,22.5,1.0586737026540554,-339.9305,-0.25834718,0.9242105598378996,9.773035238635897,0.2240000000000002
unmarked303,181,buzz,2,22.5,1.0586737026540554,-163.82326666666665,-0.12450568266666664,0.9240478549815323,10.671947696733374,0.2240000000000002
unmarked303,182,buzz,3,22.5,1.0586737026540554,-216.43207499999997,-0.16448837699999996,0.9240964600753805,9.768655426525802,0.2240000000000002
unmarked303,183,buzz,1,22.5,1.0586737026540554,-308.1374,-0.23418442400000003,0.9241811863041096,8.661734861859482,0.2240000000000002
unmarked303,184,buzz,1,22.5,1.0586737026540554,-409.99935,-0.31159950599999997,0.9242752962031202,7.712230070960535,0.2240000000000002
unmarked303,185,buzz,4,22.5,1.0586737026540554,-475.27708,-0.3612105808,0.9243356060693456,7.739159383205096,0.2240000000000002
unmarked303,186,buzz,2,22.5,1.0586737026540554,-202.30083333333332,-0.15374863333333333,0.9240834042706748,9.887645345019491,0.2240000000000002
unmarked303,187,buzz,1,22.5,1.0586737026540554,-192.3193,-0.146162668,0.924074182366971,9.812707253852434,0.2240000000000002
unmarked303,188,buzz,2,22.5,1.0586737026540554,-128.4828757,-0.097646985532,0.9240152041180364,9.932405090457564,0.2240000000000002
unmarked303,189,buzz,1,22.5,1.0586737026540554,-79.17791355,-0.060175214298000004,0.923969651436111,10.052233629000117,0.2240000000000002
unmarked303,190,buzz,1,22.5,1.0586737026540554,-134.74495,-0.10240616199999998,0.9240209896265601,9.815815485487756,0.2240000000000002
unmarked303,191,buzz,2,22.5,1.0586737026540554,-51.51847333333333,-0.03915403973333333,0.9239440969761239,9.821969190240916,0.2240000000000002
unmarked303,192,buzz,1,22.5,1.0586737026540554,5.911589999999995,0.004492808399999997,0.9238910375416591,9.978026789827334,0.2240000000000002
unmarked303,193,buzz,1,22.5,1.0586737026540554,-53.37581,-0.0405656156,0.9239458129629681,10.21705590409802,0.2240000000000002
unmarked303,194,buzz,2,22.5,1.0586737026540554,-15.737613333333332,-0.011960586133333333,0.9239110391648301,10.604380270796817,0.2240000000000002
unmarked303,195,buzz,1,22.5,1.0586737026540554,278.9931,0.21203475600000002,0.9236387384905631,12.022937407269053,0.2240000000000002
unmarked303,196,buzz,1,22.5,1.0586737026540554,278.9931,0.21203475600000002,0.9236387384905631,12.022937407269053,0.2240000000000002
unmarked303,197,buzz,1,22.5,1.0586737026540554,278.9931,0.21203475600000002,0.9236387384905631,12.022937407269053,0.2240000000000002
unmarked303,198,buzz,1,22.5,1.0586737026540554,344.9464,0.262159264,0.9235778044675799,12.586813197681764,0.2240000000000002
unmarked303,199,buzz,2,22.5,1.0586737026540554,367.0228666666667,0.2789373786666667,0.923557408097311,12.308634998300871,0.2240000000000002
unmarked303,200,buzz,2,22.5,1.0586737026540554,426.0785333333333,0.32381968533333333,0.9235028467736175,12.570058692132394,0.2240000000000002
unmarked303,201,buzz,2,22.5,1.0586737026540554,466.9419333333333,0.35487586933333326,0.9234650932214105,12.562948625375652,0.2240000000000002
unmarked303,202,buzz,2,22.5,1.0586737026540554,473.1011333333333,0.3595568613333333,0.9234594027580924,12.268483987773601,0.2240000000000002
unmarked303,203,buzz,2,22.5,1.0586737026540554,337.8829666666667,0.25679105466666663,0.9235843303489092,10.657528075305429,0.2240000000000002
unmarked303,204,flight,1,22.5,1.0586737026540554,341.33675,0.25941593,0.9235811394105784,10.081102838126768,0.2240000000000002
unmarked303,205,buzz,1,22.5,1.0586737026540554,347.7636,0.264300336,0.9235752016663623,9.83318638811427,0.2240000000000002
unmarked303,206,buzz,2,22.5,1.0586737026540554,363.4743,0.276240468,0.9235606866056317,9.94963139872469,0.2240000000000002
unmarked303,207,buzz,2,22.5,1.0586737026540554,398.1250666666666,0.3025750506666666,0.9235286728836125,10.332803049766333,0.2240000000000002
unmarked303,208,buzz,2,22.5,1.0586737026540554,429.23403333333334,0.32621786533333336,0.9234999314182142,10.847241478911316,0.2240000000000002
unmarked303,209,buzz,1,22.5,1.0586737026540554,478.9184000000001,0.3639779840000001,0.9234540282057838,11.078407437774745,0.2240000000000002
unmarked303,211,buzz,2,22.5,1.0586737026540554,419.7205333333334,0.31898760533333337,0.9235087209075596,10.01840437303588,0.2240000000000002
unmarked303,212,buzz,1,22.5,1.0586737026540554,436.6438,0.331849288,0.9234930855607306,9.7978888537445,0.2240000000000002
unmarked303,213,buzz,1,22.5,1.0586737026540554,399.15815,0.30336019399999997,0.9235277184215372,9.40814233897362,0.2240000000000002
unmarked303,214,buzz,2,22.5,1.0586737026540554,338.94509999999997,0.25759827599999996,0.9235833490476408,9.05047380731096,0.2240000000000002
unmarked303,215,buzz,2,22.5,1.0586737026540554,534.7473333333332,0.4064079733333333,0.9234024480497209,11.513377628564152,0.2240000000000002
unmarked303,216,buzz,2,22.5,1.0586737026540554,126.23232666666667,0.09593656826666666,0.923779873634267,7.900875733425986,0.2240000000000002
unmarked303,217,buzz,2,22.5,1.0586737026540554,169.84156000000002,0.12907958560000002,0.9237395832162556,8.40442232267939,0.2240000000000002
unmarked303,218,buzz,2,22.5,1.0586737026540554,269.90990000000005,0.20513152400000007,0.9236471304272451,9.132206618430965,0.2240000000000002
unmarked303,219,buzz,2,22.5,1.0586737026540554,435.3585000000001,0.3308724600000001,0.9234942730449011,9.770476380462327,0.2240000000000002
unmarked303,220,buzz,1,22.5,1.0586737026540554,457.21520000000004,0.34748355200000003,0.9234740797162861,9.769896702028165,0.2240000000000002
unmarked303,221,buzz,2,22.5,1.0586737026540554,447.2632333333334,0.33992005733333336,0.92348327430345,9.727101749501022,0.2240000000000002
unmarked303,223,buzz,2,22.5,1.0586737026540554,500.6242666666666,0.3804744426666666,0.9234339742315575,9.565292374313438,0.2240000000000002
unmarked303,224,buzz,2,22.5,1.0586737026540554,459.64876666666663,0.34933306266666664,0.9234718313525622,9.041777590406033,0.2240000000000002
unmarked303,225,buzz,1,22.5,1.0586737026540554,380.32085,0.289043846,0.9235451221370623,8.631109947159368,0.2240000000000002
unmarked303,226,buzz,2,22.5,1.0586737026540554,379.7813333333333,0.2886338133333333,0.923545620594622,8.80931004879854,0.2240000000000002
unmarked303,227,buzz,1,22.5,1.0586737026540554,242.50285,0.184302166,0.9236724517047946,7.879844781650834,0.2240000000000002
unmarked303,228,buzz,2,22.5,1.0586737026540554,165.58516666666665,0.12584472666666666,0.9237435156831558,8.57174971952427,0.2240000000000002
unmarked303,229,flight,1,22.5,1.0586737026540554,309.9802,0.23558495200000001,0.9236101096173517,8.623687979307224,0.2240000000000002
unmarked34,230,buzz,1,23.5,0.9877774918486618,22.074431500000003,0.01677656794,0.9207617406675738,8.897561254726071,0.1659999999999986
unmarked34,231,flight,2,23.5,0.9877774918486618,106.89974,0.0812438024,0.9206836350447294,9.103153204366832,0.1659999999999986
unmarked34,232,buzz,4,23.5,0.9877774918486618,150.07276,0.11405529759999998,0.9206438821021607,9.57347982453305,0.1659999999999986
unmarked34,233,buzz,1,23.5,0.9877774918486618,211.96915,0.161096554,0.9205868890162734,8.831807147536466,0.1659999999999986
unmarked38,234,buzz,2,23.5,0.9877774918486618,-390.6806666666667,-0.2969173066666667,0.9211417981597843,5.982189358314821,0.1680000000000028
unmarked38,235,buzz,2,23.5,0.9877774918486618,-395.44000000000005,-0.30053440000000003,0.9211461804685656,6.018720501723224,0.1680000000000028
unmarked38,236,buzz,1,23.5,0.9877774918486618,-334.96885000000003,-0.254576326,0.9210904997181105,6.975697871967788,0.1680000000000028
unmarked38,237,buzz,3,23.5,0.9877774918486618,-322.566625,-0.24515063499999998,0.9210790799717469,7.012452957907105,0.1680000000000028
unmarked38,238,buzz,2,23.5,0.9877774918486618,-309.00239999999997,-0.23484182399999998,0.9210665902766223,7.070008453525021,0.1680000000000028
unmarked38,239,buzz,1,23.5,0.9877774918486618,-307.68424999999996,-0.23384002999999995,0.9210653765477415,7.095584747734475,0.1680000000000028
unmarked38,240,buzz,2,23.5,0.9877774918486618,-266.99753333333337,-0.20291812533333337,0.9210279129486937,7.440876703711376,0.1680000000000028
unmarked38,241,buzz,1,23.5,0.9877774918486618,-125.6722,-0.095510872,0.9208977831162313,8.750032586651939,0.1680000000000028
unmarked38,242,buzz,2,23.5,0.9877774918486618,-114.19742000000002,-0.08679003920000002,0.9208872173445911,8.817811820294633,0.1680000000000028
unmarked38,243,buzz,2,23.5,0.9877774918486618,-99.16482999999998,-0.07536527079999998,0.9208733756053075,8.84700845768456,0.1680000000000028
unmarked38,244,buzz,1,23.5,0.9877774918486618,-94.01217,-0.0714492492,0.9208686311283852,8.598282057333984,0.1680000000000028
unmarked38,245,buzz,1,23.5,0.9877774918486618,-94.01217,-0.0714492492,0.9208686311283852,8.598282057333984,0.1680000000000028
unmarked38,246,buzz,1,23.5,0.9877774918486618,-93.875825,-0.071345627,0.9208685055843544,8.377235057876293,0.1680000000000028
unmarked38,247,buzz,1,23.5,0.9877774918486618,-93.875825,-0.071345627,0.9208685055843544,8.377235057876293,0.1680000000000028
unmarked38,248,buzz,1,23.5,0.9877774918486618,-93.875825,-0.071345627,0.9208685055843544,8.377235057876293,0.1680000000000028
unmarked38,249,buzz,2,23.5,0.9877774918486618,-94.48468666666666,-0.07180836186666666,0.9208690662132581,8.30185100764446,0.1680000000000028
unmarked38,250,buzz,1,23.5,0.9877774918486618,-94.833225,-0.072073251,0.9208693871411047,8.226464724280522,0.1680000000000028
unmarked38,251,buzz,1,23.5,0.9877774918486618,-43.83728,-0.0333163328,0.9208224309894892,8.6960392378055,0.1680000000000028
unmarked38,252,buzz,2,23.5,0.9877774918486618,-40.123263333333334,-0.030493680133333333,0.9208190111895482,8.688158675525264,0.1680000000000028
unmarked38,253,buzz,1,23.5,0.9877774918486618,-34.95082,-0.0265626232,0.9208142484964873,8.68026551245162,0.1680000000000028
unmarked38,254,buzz,2,23.5,0.9877774918486618,-30.507643333333338,-0.023185808933333336,0.9208101572990949,8.654300792605166,0.1680000000000028
unmarked38,255,buzz,2,23.5,0.9877774918486618,-24.121203333333334,-0.018332114533333332,0.9208042767796747,8.602051921895695,0.1680000000000028
unmarked38,256,buzz,1,23.5,0.9877774918486618,44.891684999999995,0.0341176806,0.9207407309497462,8.986473039793802,0.1680000000000028
unmarked38,257,buzz,1,23.5,0.9877774918486618,44.891684999999995,0.0341176806,0.9207407309497462,8.986473039793802,0.1680000000000028
unmarked38,258,buzz,1,23.5,0.9877774918486618,44.891684999999995,0.0341176806,0.9207407309497462,8.986473039793802,0.1680000000000028
unmarked38,259,buzz,2,23.5,0.9877774918486618,216.0677,0.164211452,0.9205831151449351,9.084636329814744,0.1680000000000028
unmarked38,260,buzz,2,23.5,0.9877774918486618,283.252,0.21527152,0.9205212530463509,9.315101955803152,0.1680000000000028
unmarked38,261,buzz,1,23.5,0.9877774918486618,283.32025,0.21532338999999998,0.9205211902029748,9.282704753176729,0.1680000000000028
unmarked38,262,buzz,2,23.5,0.9877774918486618,318.1263666666666,0.2417760386666666,0.9204891413549467,9.511114684262868,0.1680000000000028
unmarked38,263,flight,1,23.5,0.9877774918486618,76.35072,0.058026547199999993,0.9207117640344917,6.221142615347502,0.1680000000000028
unmarked38,264,flight,1,23.5,0.9877774918486618,100.792205,0.0766020758,0.9206892587534273,7.9709275449300145,0.1680000000000028
unmarked4,265,buzz,1,22.5,1.0586737026540554,309.4597,0.235189372,0.9236105905054794,14.911009786180623,0.16099999999999426
unmarked4,266,buzz,1,22.5,1.0586737026540554,334.2901,0.254060476,0.9235876497858447,14.824837062844232,0.16099999999999426
unmarked4,267,buzz,1,22.5,1.0586737026540554,393.18365,0.29881957400000003,0.923533238241172,14.776298643133396,0.16099999999999426
unmarked4,268,buzz,1,22.5,1.0586737026540554,393.18365,0.29881957400000003,0.923533238241172,14.776298643133396,0.16099999999999426
unmarked4,298,flight,2,22.5,1.0586737026540554,281.64526666666666,0.21405040266666664,0.9236362881630644,13.277700458506642,0.16099999999999426
unmarked4,301,flight,2,22.5,1.0586737026540554,198.18723333333332,0.15062229733333332,0.9237133947478944,13.066830832753737,0.16099999999999426
unmarked4,306,flight,2,22.5,1.0586737026540554,236.5428333333333,0.1797725533333333,0.9236779581433282,13.714978311412816,0.16099999999999426
unmarked4,309,flight,2,22.5,1.0586737026540554,188.14853333333335,0.14299288533333335,0.9237226694676813,12.67155771110139,0.16099999999999426
unmarked4,310,flight,1,22.5,1.0586737026540554,230.4585,0.17514845999999998,0.9236835794375952,13.247120613649857,0.16099999999999426
unmarked4,311,flight,2,22.5,1.0586737026540554,199.12186666666668,0.15133261866666667,0.9237125312434298,13.518906487212313,0.16099999999999426
unmarked4,312,flight,4,22.5,1.0586737026540554,206.51166000000003,0.15694886160000002,0.923705703839239,13.190952577338646,0.16099999999999426
unmarked4,313,flight,2,22.5,1.0586737026540554,223.62586666666667,0.16995565866666665,0.9236898920836124,13.421369549887764,0.16099999999999426
unmarked4,314,flight,2,22.5,1.0586737026540554,212.88283333333334,0.16179095333333335,0.9236998175345001,13.500722814804751,0.16099999999999426
unmarked4,315,flight,1,22.5,1.0586737026540554,203.86544999999998,0.154937742,0.9237081486633941,13.470406098938978,0.16099999999999426
unmarked4,316,flight,2,22.5,1.0586737026540554,183.77890000000005,0.13967196400000004,0.9237267065566211,12.631234365617505,0.16099999999999426
unmarked4,317,flight,2,22.5,1.0586737026540554,170.11913333333334,0.12929054133333334,0.9237393267672247,12.31088112834494,0.16099999999999426
unmarked4,318,flight,2,22.5,1.0586737026540554,174.05006666666668,0.13227805066666667,0.9237356949916794,12.452020873987133,0.16099999999999426
unmarked4,319,flight,1,22.5,1.0586737026540554,229.52375,0.17443805,0.9236844430498478,13.651203362637869,0.16099999999999426
unmarked4,320,flight,2,22.5,1.0586737026540554,171.8433,0.130600908,0.9237377338156774,12.712049688747973,0.16099999999999426
unmarked4,321,flight,2,22.5,1.0586737026540554,146.3987666666667,0.11126306266666668,0.9237612419309488,12.486824903754702,0.16099999999999426
unmarked4,322,flight,2,22.5,1.0586737026540554,221.1231333333333,0.1680535813333333,0.9236922043501776,14.485575211556851,0.16099999999999426
unmarked4,323,flight,2,22.5,1.0586737026540554,235.01306666666665,0.17860993066666664,0.9236793714893963,13.621400812248726,0.16099999999999426
unmarked4,324,flight,1,22.5,1.0586737026540554,200.15924999999996,0.15212103,0.9237115728085997,12.56974655101873,0.16099999999999426
unmarked4,325,flight,2,22.5,1.0586737026540554,114.53410333333332,0.08704591853333332,0.9237906815818518,11.730214682344661,0.16099999999999426
unmarked4,326,buzz,1,22.5,1.0586737026540554,218.41065,0.165992094,0.9236947104040335,12.856256723303966,0.16099999999999426
unmarked4,327,buzz,1,22.5,1.0586737026540554,209.17804999999998,0.15897531799999998,0.9237032403708524,12.905513763993934,0.16099999999999426
unmarked4,328,buzz,1,22.5,1.0586737026540554,211.97674999999998,0.16110233,0.92370065466172,12.994955267463395,0.16099999999999426
unmarked4,329,buzz,1,22.5,1.0586737026540554,203.02920000000003,0.15430219200000003,0.9237089212718417,11.923509566068978,0.16099999999999426
unmarked41,345,buzz,2,23.0,1.0226113898709317,90.22315333333334,0.06856959653333335,0.9222534376014419,13.802822482947564,0.22399999999999665
unmarked41,346,buzz,2,23.0,1.0226113898709317,168.31756666666666,0.12792135066666666,0.9221814082615736,14.490558930135327,0.22399999999999665
unmarked41,347,buzz,1,23.0,1.0226113898709317,168.8068,0.12829316799999999,0.9221809570237379,14.35718022667264,0.22399999999999665
unmarked41,355,flight,1,23.0,1.0226113898709317,101.08158999999999,0.07682200839999999,0.9222434224673021,14.470590977312193,0.22399999999999665
unmarked41,356,flight,1,23.0,1.0226113898709317,53.3022,0.040509672,0.9222874911499915,14.40149184420416,0.22399999999999665
unmarked41,357,flight,2,23.0,1.0226113898709317,-0.5300839000000004,-0.0004028637640000003,0.922337142638586,13.92558069593776,0.22399999999999665
unmarked41,358,flight,1,23.0,1.0226113898709317,60.918034999999996,0.046297706599999995,0.9222804667862223,14.153070309897375,0.22399999999999665
unmarked41,359,flight,1,23.0,1.0226113898709317,-2.4186090000000005,-0.0018381428400000004,0.9223388844945073,14.178088399475358,0.22399999999999665
unmarked41,360,flight,1,23.0,1.0226113898709317,-50.6939,-0.038527364,0.9223834105648658,12.772686438811238,0.22399999999999665
unmarked41,361,flight,1,23.0,1.0226113898709317,-45.191050000000004,-0.034345198,0.9223783350846108,14.334872972016829,0.22399999999999665
unmarked41,362,flight,1,23.0,1.0226113898709317,-61.101615,-0.0464372274,0.9223930099818919,13.314896232595437,0.22399999999999665
unmarked41,363,flight,1,23.0,1.0226113898709317,-94.335675,-0.07169511299999999,0.9224236629735818,13.4866211766883,0.22399999999999665
