BeeID,bout_index,event_type,dt_sec,Temperature,q10,H2O_ppm_mean,P_H2O,STPD_factor,CO2_rate_mL_h_STPD,weight_g,RQ_raw,colony_id,Estimated_O2_mL_h,Oxyjoule_Equivalent_J_per_mL,Power_W,Energy_J,Energy_J_per_kg,Power_W_per_kg
green4,37,buzz,1,23.5,0.9877774918486618,436.94675,0.33207953,0.9203797336768498,12.85015906386108,0.2164999999999963,0.8839427755742746,4,14.537320083319496,20.534680493065554,0.08292200642677527,0.08292200642677527,383.0115770289916,383.0115770289916
green4,38,buzz,2,23.5,0.9877774918486618,438.3567,0.333151092,0.9203784354201752,12.944573995993144,0.2164999999999963,0.8839427755742746,4,14.644131219448445,20.534680493065554,0.08353126546941675,0.1670625309388335,771.651413112408,385.825706556204
green4,39,buzz,1,23.5,0.9877774918486618,444.7146,0.337983096,0.9203725811798752,13.03892411706812,0.2164999999999963,0.8839427755742746,4,14.750869035155665,20.534680493065554,0.08414010628665992,0.08414010628665992,388.6379043263804,388.6379043263804
green4,40,buzz,1,23.5,0.9877774918486618,444.7146,0.337983096,0.9203725811798752,13.03892411706812,0.2164999999999963,0.8839427755742746,4,14.750869035155665,20.534680493065554,0.08414010628665992,0.08414010628665992,388.6379043263804,388.6379043263804
green4,41,buzz,1,23.5,0.9877774918486618,467.32635,0.355168026,0.9203517606859852,13.345448059634732,0.2164999999999963,0.8839427755742746,4,15.097638024095556,20.534680493065554,0.08611810361798883,0.08611810361798883,397.77415066046325,397.77415066046325
green4,42,buzz,2,23.5,0.9877774918486618,591.1111666666667,0.4492444866666666,0.9202377818467048,14.279123299804484,0.2164999999999963,0.8839427755742746,4,16.153900110250586,20.534680493065554,0.0921431048558034,0.1842862097116068,851.2065113700228,425.6032556850114
green4,43,buzz,1,23.5,0.9877774918486618,601.47955,0.457124458,0.920228234825274,14.380551576700729,0.2164999999999963,0.8839427755742746,4,16.268645407908966,20.534680493065554,0.09279762097399688,0.09279762097399688,428.62642482216376,428.62642482216376
green4,44,buzz,1,23.5,0.9877774918486618,601.47955,0.457124458,0.920228234825274,14.380551576700729,0.2164999999999963,0.8839427755742746,4,16.268645407908966,20.534680493065554,0.09279762097399688,0.09279762097399688,428.62642482216376,428.62642482216376
green4,45,buzz,1,23.5,0.9877774918486618,744.9411,0.566155236,0.9200961380028148,15.164402449810687,0.2164999999999963,0.8839427755742746,4,17.155411943899615,20.534680493065554,0.09785580638747202,0.09785580638747202,451.9898678405251,451.9898678405251
green4,46,buzz,1,23.5,0.9877774918486618,798.8033999999999,0.6070905839999999,0.9200465425629192,15.344885451101543,0.2164999999999963,0.8839427755742746,4,17.35959145220953,20.534680493065554,0.09902046221146515,0.09902046221146515,457.369340468669,457.369340468669
green4,47,buzz,1,23.5,0.9877774918486618,787.73145,0.598675902,0.9200567374159194,14.657959216023103,0.2164999999999963,0.8839427755742746,4,16.582475269963272,20.534680493065554,0.09458773095912688,0.09458773095912688,436.894831219993,436.894831219993
green4,101,flight,2,23.5,0.9877774918486618,549.7538,0.417812888,0.9202758629682454,13.51403754851288,0.2164999999999963,0.8839427755742746,4,15.288362461849594,20.534680493065554,0.08720601067118294,0.17441202134236589,805.5982510040132,402.7991255020066
green4,106,flight,1,23.5,0.9877774918486618,527.2597,0.400717372,0.9202965751321254,13.60710498433589,0.2164999999999963,0.8839427755742746,4,15.393649182206063,20.534680493065554,0.08780657432748372,0.08780657432748372,405.5730915819178,405.5730915819178
green4,107,flight,1,23.5,0.9877774918486618,609.62675,0.46331633,0.9202207330296224,13.953648461513389,0.2164999999999963,0.8839427755742746,4,15.785692068638795,20.534680493065554,0.09004281749761577,0.09004281749761577,415.90215934234317,415.90215934234317
green4,108,flight,1,23.5,0.9877774918486618,481.23095000000006,0.365735522,0.9203389575796644,13.003559438452696,0.2164999999999963,0.8839427755742746,4,14.710861152753493,20.534680493065554,0.08391189820823416,0.08391189820823416,387.5838254421967,387.5838254421967
green5,109,buzz,1,24.0,0.954130164270888,-417.14564999999993,-0.3170306939999999,0.9196161646787734,10.882362240499416,0.2665000000000042,1.0585354640152078,5,10.280583514151465,21.43627713617453,0.061215954814149404,0.061215954814149404,229.70339517504104,229.70339517504104
green5,111,buzz,2,24.0,0.954130164270888,-260.73743333333334,-0.1981604493333333,0.919472389129783,11.177706908652912,0.2665000000000042,1.0585354640152078,5,10.55959605382888,21.43627713617453,0.0628773409599808,0.1257546819199616,471.87497906176213,235.93748953088107
green5,112,buzz,2,24.0,0.954130164270888,-328.1806,-0.249417256,0.9195343850946996,9.660055635660742,0.2665000000000042,1.0585354640152078,5,9.125868678049276,21.43627713617453,0.05434018058083305,0.1086803611616661,407.80623325202396,203.90311662601198
green5,121,flight,1,24.0,0.954130164270888,-86.60987,-0.0658235012,0.9193123253777234,14.210052941894816,0.2665000000000042,1.0585354640152078,5,13.424257783479101,21.43627713617453,0.07993503060947389,0.07993503060947389,299.94382967907177,299.94382967907177
green5,122,flight,3,24.0,0.954130164270888,-80.666915,-0.0613068554,0.9193068624190888,14.211062115669844,0.2665000000000042,1.0585354640152078,5,13.425211151419369,21.43627713617453,0.07994070745930176,0.2398221223779053,899.895393538092,299.965131179364
green5,123,flight,2,24.0,0.954130164270888,-83.90883666666669,-0.0637707158666666,0.9193098424995304,14.254414576378498,0.2665000000000042,1.0585354640152078,5,13.466166284414356,21.43627713617453,0.0801845756762544,0.1603691513525088,601.7604178330441,300.88020891652207
green5,125,flight,1,24.0,0.954130164270888,-99.63439,-0.0757221364,0.9193242979425492,14.611516438212254,0.2665000000000042,1.0585354640152078,5,13.803520935225212,21.43627713617453,0.08219336117290964,0.08219336117290964,308.41786556438404,308.41786556438404
green5,126,flight,1,24.0,0.954130164270888,-148.62924999999998,-0.1129582299999999,0.91936933562052,14.53853393852683,0.2665000000000042,1.0585354640152078,5,13.734574261101901,21.43627713617453,0.08178281672454163,0.08178281672454163,306.8773610676936,306.8773610676936
green5,127,flight,1,24.0,0.954130164270888,-157.05615,-0.119362674,0.91937708190265,14.389303793517405,0.2665000000000042,1.0585354640152078,5,13.593596324998211,21.43627713617453,0.08094336058331814,0.08094336058331814,303.7274318323334,303.7274318323334
green5,128,flight,1,24.0,0.954130164270888,-188.0926,-0.142950376,0.9194056116227158,14.3075023887373,0.2665000000000042,1.0585354640152078,5,13.516318418342331,21.43627713617453,0.08048320763232401,0.08048320763232401,302.00077910815287,302.00077910815287
green5,129,flight,2,24.0,0.954130164270888,-106.21817666666666,-0.0807258142666666,0.9193303499746138,14.590523401056554,0.2665000000000042,1.0585354640152078,5,13.783688782341008,21.43627713617453,0.08207527019362276,0.16415054038724552,615.949494886465,307.9747474432325
green5,130,flight,1,24.0,0.954130164270888,-94.34536,-0.0717024736,0.919319436093165,14.66337138115574,0.2665000000000042,1.0585354640152078,5,13.852508375614587,21.43627713617453,0.0824850579363481,0.0824850579363481,309.51241251912495,309.51241251912495
green5,131,flight,2,24.0,0.954130164270888,-87.36858666666666,-0.0664001258666666,0.9193130228149016,14.757671741512434,0.2665000000000042,1.0585354640152078,5,13.941594063872019,21.43627713617453,0.08301552057589065,0.1660310411517813,623.0057829335035,311.50289146675175
green5,132,flight,1,24.0,0.954130164270888,-83.829315,-0.0637102793999999,0.9193097694006134,14.911885667356632,0.2665000000000042,1.0585354640152078,5,14.087280185014562,21.43627713617453,0.08388301170580893,0.08388301170580893,314.75801765781466,314.75801765781466
green5,133,flight,2,24.0,0.954130164270888,-87.30580333333334,-0.0663524105333333,0.919312965102408,15.059957171748977,0.2665000000000042,1.0585354640152078,5,14.227163551633838,21.43627713617453,0.08471595020958446,0.16943190041916892,635.7669809349578,317.8834904674789
green5,140,flight,3,24.0,0.954130164270888,181.968575,0.138296117,0.9190654392856764,15.379807022422783,0.2665000000000042,1.0585354640152078,5,14.529326173054722,21.43627713617453,0.08651518401318753,0.2595455520395626,973.9045104673864,324.63483682246215
green5,141,flight,2,24.0,0.954130164270888,219.81056666666663,0.1670560306666666,0.9190306536890964,16.22848629143122,0.2665000000000042,1.0585354640152078,5,15.331074718908113,21.43627713617453,0.09128921290830926,0.1825784258166185,685.0972826139423,342.54864130697115
green5,142,flight,1,24.0,0.954130164270888,183.5996,0.139535696,0.9190639399941444,15.066269573824648,0.2665000000000042,1.0585354640152078,5,14.233126887100868,21.43627713617453,0.08475145901839759,0.08475145901839759,318.01673177634615,318.01673177634615
green5,143,flight,2,24.0,0.954130164270888,175.00310000000002,0.133002356,0.9190718421781424,14.940448108263016,0.2665000000000042,1.0585354640152078,5,14.1142631646854,21.43627713617453,0.08404368243641556,0.16808736487283113,630.7218194102383,315.3609097051191
green5,146,flight,1,24.0,0.954130164270888,154.2453,0.117226428,0.9190909234269056,6.445203547489494,0.2665000000000042,1.0585354640152078,5,6.088793211558283,21.43627713617453,0.03625584964106153,0.03625584964106153,136.04446394394355,136.04446394394355
red31,147,buzz,1,23.5,0.9877774918486618,-387.99705000000006,-0.294877758,0.9211393271336844,9.631039834303229,0.2190000000000012,0.8484710674235392,3,11.3510527395457,20.351504592175157,0.06416972276524631,0.06416972276524631,293.0124327180181,293.0124327180181
red31,148,buzz,2,23.5,0.9877774918486618,-393.02046666666666,-0.2986955546666667,0.9211439526056632,9.613346525496103,0.2190000000000012,0.8484710674235392,3,11.33019957261232,20.351504592175157,0.06405183573118907,0.12810367146237814,584.9482715177052,292.4741357588526
red31,149,buzz,2,23.5,0.9877774918486618,-400.1761666666666,-0.3041338866666666,0.921150541445896,9.599784382044836,0.2190000000000012,0.8484710674235392,3,11.314215358215417,20.351504592175157,0.06396147383877215,0.1279229476775443,584.1230487559069,292.06152437795345
red31,150,buzz,2,23.5,0.9877774918486618,-309.18416666666667,-0.2349799666666666,0.9210667576441092,10.346817360436887,0.2190000000000012,0.8484710674235392,3,12.194661382922526,20.351504592175157,0.06893880753738023,0.13787761507476046,629.5781510263,314.78907551315
red31,151,buzz,1,23.5,0.9877774918486618,-53.62958,-0.0407584808,0.9208314475637182,12.51630672088703,0.2190000000000012,0.8484710674235392,3,14.751601087464246,20.351504592175157,0.08339368813151797,0.08339368813151797,380.79309649094756,380.79309649094756
red31,152,buzz,2,23.5,0.9877774918486618,288.2549333333333,0.2190737493333333,0.920516646435058,14.097974376289995,0.2190000000000012,0.8484710674235392,3,16.615739672891614,20.351504592175157,0.0939320284042335,0.187864056808467,857.8267434176528,428.9133717088264
red31,153,buzz,1,23.5,0.9877774918486618,328.82095,0.2499039219999999,0.9204792939744058,14.913344900886331,0.2190000000000012,0.8484710674235392,3,17.576727685213925,20.351504592175157,0.09936468172251206,0.09936468172251206,453.7200078653494,453.7200078653494
red31,154,buzz,2,23.5,0.9877774918486618,109.13858666666668,0.0829453258666666,0.9206815735548692,12.060083684060452,0.2190000000000012,0.8484710674235392,3,14.213900917896954,20.351504592175157,0.08035396383425071,0.16070792766850142,733.8261537374453,366.91307686872267
red31,155,buzz,1,23.5,0.9877774918486618,77.91683,0.0592167908,0.9207103219884898,11.924041176597717,0.2190000000000012,0.8484710674235392,3,14.05356250131919,20.351504592175157,0.0794475393838939,0.0794475393838939,362.7741524378697,362.7741524378697
red31,156,buzz,1,23.5,0.9877774918486618,68.70329,0.0522145003999999,0.9207188056508898,12.191541489185354,0.2190000000000012,0.8484710674235392,3,14.368835847527597,20.351504592175157,0.0812298413153247,0.0812298413153247,370.9125174215719,370.9125174215719
red31,157,buzz,2,23.5,0.9877774918486618,418.4376000000001,0.3180125760000001,0.9203967765702342,13.139237448885025,0.2190000000000012,0.8484710674235392,3,15.48578136999242,20.351504592175157,0.08754415296245034,0.17508830592490068,799.4899813922361,399.74499069611807
red31,158,flight,1,23.5,0.9877774918486618,318.65285,0.242176166,0.9204886565785352,12.76292765011944,0.2190000000000012,0.8484710674235392,3,15.042266189317745,20.351504592175157,0.08503687484128367,0.08503687484128367,388.2962321519781,388.2962321519781
red31,159,buzz,2,23.5,0.9877774918486618,247.8099,0.188335524,0.9205538874964267,12.885849209856817,0.2190000000000012,0.8484710674235392,3,15.187140380621214,20.351504592175157,0.08585587699950593,0.17171175399901187,784.071936068543,392.0359680342715
red31,160,flight,1,23.5,0.9877774918486618,186.04235,0.141392186,0.9206107619487528,11.048434053713663,0.2190000000000012,0.8484710674235392,3,13.021580202213912,20.351504592175157,0.07361354146742599,0.07361354146742599,336.1348925453223,336.1348925453223
unmarked3,161,buzz,1,22.0,1.0960077501510197,75.19886,0.0571511336,0.9253920360202982,11.466802719214336,0.1965,1.0258584557522925,3,11.177763028531444,21.26753306550484,0.06603429022435278,0.06603429022435278,336.05236755395816,336.05236755395816
unmarked3,162,buzz,1,22.0,1.0960077501510197,75.19886,0.0571511336,0.9253920360202982,11.466802719214336,0.1965,1.0258584557522925,3,11.177763028531444,21.26753306550484,0.06603429022435278,0.06603429022435278,336.05236755395816,336.05236755395816
unmarked3,163,buzz,1,22.0,1.0960077501510197,83.66703999999999,0.0635869504,0.925384199044635,11.511591294572224,0.1965,1.0258584557522925,3,11.221422633915349,21.26753306550484,0.06629221580799975,0.06629221580799975,337.3649659440191,337.3649659440191
unmarked3,164,buzz,2,22.0,1.0960077501510197,90.53129333333334,0.0688037829333333,0.9253778464415586,11.503908652459003,0.1965,1.0258584557522925,3,11.21393364547826,21.26753306550484,0.06624797349988504,0.13249594699977008,674.2796284975576,337.1398142487788
unmarked3,165,buzz,1,22.0,1.0960077501510197,116.884,0.08883184,0.9253534580227004,11.204680746593882,0.1965,1.0258584557522925,3,10.922248272913203,21.26753306550484,0.06452479897050963,0.06452479897050963,328.370478221423,328.370478221423
unmarked3,166,buzz,1,22.0,1.0960077501510197,114.94440000000002,0.087357744,0.9253552530480772,10.941533086891912,0.1965,1.0258584557522925,3,10.665733684349426,21.26753306550484,0.06300940105549171,0.06300940105549171,320.65852954448707,320.65852954448707
unmarked3,167,buzz,2,22.0,1.0960077501510197,116.2358,0.088339208,0.9253540579069288,10.971947246013258,0.1965,1.0258584557522925,3,10.695381204385749,21.26753306550484,0.0631845481701258,0.1263690963402516,643.0997269223999,321.54986346119995
unmarked3,168,buzz,1,22.0,1.0960077501510197,133.15815,0.101200194,0.9253383969213196,10.805221752277053,0.1965,1.0258584557522925,3,10.532858301931393,21.26753306550484,0.062224420058500846,0.062224420058500846,316.6637153104369,316.6637153104369
unmarked3,169,buzz,1,22.0,1.0960077501510197,545.5659,0.414630084,0.924956729372912,13.867980262763568,0.1965,1.0258584557522925,3,13.518414928493977,21.26753306550484,0.07986203791248886,0.07986203791248886,406.42258479638093,406.42258479638093
unmarked3,170,buzz,2,22.0,1.0960077501510197,554.6698666666667,0.4215490986666667,0.9249483040010842,13.897509183875746,0.1965,1.0258584557522925,3,13.547199524406405,21.26753306550484,0.08003208717508463,0.16006417435016926,814.5759508914466,407.2879754457233
unmarked3,171,buzz,1,22.0,1.0960077501510197,463.74395,0.3524454019999999,0.9250324524481028,14.025062038395024,0.1965,1.0258584557522925,3,13.671537198677209,21.26753306550484,0.08076663039698526,0.08076663039698526,411.0261088905102,411.0261088905102
unmarked3,177,flight,2,22.0,1.0960077501510197,542.0708333333333,0.4119738333333333,0.9249599639230052,11.20031208289929,0.1965,1.0258584557522925,3,10.917989728598345,21.26753306550484,0.06449964098939097,0.12899928197878194,656.4848955663202,328.2424477831601
unmarked3,178,flight,1,22.0,1.0960077501510197,231.60350000000005,0.17601866,0.9252472895272744,10.511791840317484,0.1965,1.0258584557522925,3,10.246824775264804,21.26753306550484,0.06053463464566067,0.06053463464566067,308.0642984511993,308.0642984511993
unmarked3,179,flight,1,22.0,1.0960077501510197,418.95630000000006,0.318406788,0.9250739016996612,7.985404687681349,0.1965,1.0258584557522925,3,7.784119381094748,21.26753306550484,0.045985837867574895,0.045985837867574895,234.02462019122083,234.02462019122083
unmarked303,180,buzz,1,22.5,1.0586737026540554,-339.9305,-0.25834718,0.9242105598378996,9.773035238635895,0.2240000000000002,0.9222983292192064,3,10.596392651941038,20.73274857208798,0.061025651284392815,0.061025651284392815,272.4359432338963,272.4359432338963
unmarked303,181,buzz,2,22.5,1.0586737026540554,-163.82326666666663,-0.1245056826666666,0.9240478549815324,10.671947696733374,0.2240000000000002,0.9222983292192064,3,11.571036570962853,20.73274857208798,0.0666387199845022,0.1332774399690044,594.9885712901977,297.49428564509884
unmarked303,182,buzz,3,22.5,1.0586737026540554,-216.432075,-0.1644883769999999,0.9240964600753804,9.768655426525802,0.2240000000000002,0.9222983292192064,3,10.591643849984733,20.73274857208798,0.06099830247412095,0.18299490742236285,816.9415509926906,272.31385033089686
unmarked303,183,buzz,1,22.5,1.0586737026540554,-308.1374,-0.234184424,0.9241811863041096,8.661734861859482,0.2240000000000002,0.9222983292192064,3,9.391467584238475,20.73274857208798,0.054086371151925224,0.054086371151925224,241.45701407109453,241.45701407109453
unmarked303,184,buzz,1,22.5,1.0586737026540554,-409.99935,-0.3115995059999999,0.9242752962031202,7.712230070960535,0.2240000000000002,0.9222983292192064,3,8.361969036081316,20.73274857208798,0.04815738933129411,0.04815738933129411,214.9883452289914,214.9883452289914
unmarked303,185,buzz,4,22.5,1.0586737026540554,-475.27708,-0.3612105808,0.9243356060693456,7.739159383205096,0.2240000000000002,0.9222983292192064,3,8.391167085553397,20.73274857208798,0.048325543725321905,0.19330217490128762,862.9561379521762,215.73903448804404
unmarked303,186,buzz,2,22.5,1.0586737026540554,-202.3008333333333,-0.1537486333333333,0.9240834042706748,9.887645345019491,0.2240000000000002,0.9222983292192064,3,10.720658415797102,20.73274857208798,0.061741309850544546,0.12348261970108909,551.2616950941473,275.63084754707364
unmarked303,187,buzz,1,22.5,1.0586737026540554,-192.3193,-0.146162668,0.924074182366971,9.812707253852434,0.2240000000000002,0.9222983292192064,3,10.639406949982892,20.73274857208798,0.061273374791700204,0.061273374791700204,273.5418517486614,273.5418517486614
unmarked303,188,buzz,2,22.5,1.0586737026540554,-128.4828757,-0.097646985532,0.9240152041180364,9.932405090457564,0.2240000000000002,0.9222983292192064,3,10.769189074500524,20.73274857208798,0.062020802613026726,0.12404160522605345,553.7571661877382,276.8785830938691
unmarked303,189,buzz,1,22.5,1.0586737026540554,-79.17791355,-0.060175214298,0.923969651436111,10.052233629000115,0.2240000000000002,0.9222983292192064,3,10.899112912315555,20.73274857208798,0.06276904657495444,0.06276904657495444,280.21895792390353,280.21895792390353
unmarked303,190,buzz,1,22.5,1.0586737026540554,-134.74495,-0.1024061619999999,0.92402098962656,9.815815485487756,0.2240000000000002,0.9222983292192064,3,10.642777043516459,20.73274857208798,0.06129278348667128,0.06129278348667128,273.62849770835373,273.62849770835373
unmarked303,191,buzz,2,22.5,1.0586737026540554,-51.51847333333333,-0.0391540397333333,0.923944096976124,9.821969190240916,0.2240000000000002,0.9222983292192064,3,10.649449184794618,20.73274857208798,0.06133120899432614,0.12266241798865228,547.6000803064829,273.80004015324147
unmarked303,192,buzz,1,22.5,1.0586737026540554,5.911589999999995,0.0044928083999999,0.9238910375416592,9.978026789827334,0.2240000000000002,0.9222983292192064,3,10.818654304919397,20.73274857208798,0.062305677664508646,0.062305677664508646,278.1503467165562,278.1503467165562
unmarked303,193,buzz,1,22.5,1.0586737026540554,-53.37581,-0.0405656156,0.923945812962968,10.21705590409802,0.2240000000000002,0.9222983292192064,3,11.077821113204783,20.73274857208798,0.0637982444074007,0.0637982444074007,284.81359110446715,284.81359110446715
unmarked303,194,buzz,2,22.5,1.0586737026540554,-15.737613333333332,-0.0119605861333333,0.92391103916483,10.604380270796817,0.2240000000000002,0.9222983292192064,3,11.497776733233604,20.73274857208798,0.06621680948559316,0.13243361897118633,591.2215132642242,295.6107566321121
unmarked303,195,buzz,1,22.5,1.0586737026540554,278.9931,0.212034756,0.9236387384905632,12.022937407269051,0.2240000000000002,0.9222983292192064,3,13.03584428852577,20.73274857208798,0.07507468946080385,0.07507468946080385,335.15486366430264,335.15486366430264
unmarked303,196,buzz,1,22.5,1.0586737026540554,278.9931,0.212034756,0.9236387384905632,12.022937407269051,0.2240000000000002,0.9222983292192064,3,13.03584428852577,20.73274857208798,0.07507468946080385,0.07507468946080385,335.15486366430264,335.15486366430264
unmarked303,197,buzz,1,22.5,1.0586737026540554,278.9931,0.212034756,0.9236387384905632,12.022937407269051,0.2240000000000002,0.9222983292192064,3,13.03584428852577,20.73274857208798,0.07507468946080385,0.07507468946080385,335.15486366430264,335.15486366430264
unmarked303,198,buzz,1,22.5,1.0586737026540554,344.9464,0.262159264,0.92357780446758,12.586813197681764,0.2240000000000002,0.9222983292192064,3,13.647225413860859,20.73274857208798,0.07859569255894071,0.07859569255894071,350.87362749527074,350.87362749527074
unmarked303,199,buzz,2,22.5,1.0586737026540554,367.0228666666667,0.2789373786666667,0.923557408097311,12.308634998300873,0.2240000000000002,0.9222983292192064,3,13.34561129338816,20.73274857208798,0.07685866763517628,0.15371733527035256,686.2381038855019,343.11905194275096
unmarked303,200,buzz,2,22.5,1.0586737026540554,426.0785333333333,0.3238196853333333,0.9235028467736176,12.570058692132394,0.2240000000000002,0.9222983292192064,3,13.629059376887168,20.73274857208798,0.07849107259307216,0.1569821451861443,700.8131481524293,350.40657407621467
unmarked303,201,buzz,2,22.5,1.0586737026540554,466.9419333333333,0.3548758693333332,0.9234650932214103,12.562948625375652,0.2240000000000002,0.9222983292192064,3,13.6213503021426,20.73274857208798,0.07844667528518255,0.1568933505703651,700.4167436177007,350.20837180885036
unmarked303,202,buzz,2,22.5,1.0586737026540554,473.1011333333333,0.3595568613333333,0.9234594027580924,12.2684839877736,0.2240000000000002,0.9222983292192064,3,13.302077645700363,20.73274857208798,0.07660795314297157,0.15321590628594314,683.9995816336742,341.9997908168371
unmarked303,203,buzz,2,22.5,1.0586737026540554,337.8829666666667,0.2567910546666666,0.9235843303489092,10.657528075305429,0.2240000000000002,0.9222983292192064,3,11.555402127127143,20.73274857208798,0.06654867970863826,0.13309735941727652,594.1846402556982,297.0923201278491
unmarked303,204,flight,1,22.5,1.0586737026540554,341.33675,0.25941593,0.9235811394105784,10.081102838126768,0.2240000000000002,0.9222983292192064,3,10.930414290852251,20.73274857208798,0.0629493142447214,0.0629493142447214,281.02372430679173,281.02372430679173
